"","Subject","Activity","MeasureName","mean(MeasureVal)"
"1102",12,"WALKING_DOWNSTAIRS","angleZ,gravityMean",-0.0579057436333333
"1103",12,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.659962097978441
"1104",12,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.677425008402742
"1105",12,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.758238879408602
"1106",12,"WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.67299670577957
"1107",12,"WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.674141468072581
"1108",12,"WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.796308612258064
"1109",12,"WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.617897670354839
"1110",12,"WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.682955169813979
"1111",12,"WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.637131722208064
"1112",12,"WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.617370170090323
"1113",12,"WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.705415178817204
"1114",12,"WALKING_DOWNSTAIRS","fBodyAccStdX",-0.639348459586021
"1115",12,"WALKING_DOWNSTAIRS","fBodyAccStdY",-0.63100314140914
"1116",12,"WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.696665096612903
"1117",12,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.638505427183871
"1118",12,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.636955052134409
"1119",12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.819220973494624
"1120",12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.829129754193548
"1121",12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.752048340967742
"1122",12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.742461579639785
"1123",12,"WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.71569500327957
"1124",12,"WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.771175710268817
"1125",12,"WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.666367678483871
"1126",12,"WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.781057375053763
"1127",12,"WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.779444961236559
"1128",12,"WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.679272873655914
"1129",12,"WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.684974084575269
"1130",12,"WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.636898344297849
"1131",12,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0799354253827957
"1132",12,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00147809411698925
"1133",12,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.0106609660939785
"1134",12,"WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.650790264784946
"1135",12,"WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.664699691132473
"1136",12,"WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.777908761827957
"1137",12,"WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.613018446822043
"1138",12,"WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.621456341182258
"1139",12,"WALKING_DOWNSTAIRS","tBodyAccMeanX",0.272145794677419
"1140",12,"WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.0182299075608413
"1141",12,"WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.105735506451613
"1142",12,"WALKING_DOWNSTAIRS","tBodyAccStdX",-0.638208440290323
"1143",12,"WALKING_DOWNSTAIRS","tBodyAccStdY",-0.608983265026882
"1144",12,"WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.682615496811828
"1145",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.807753381612903
"1146",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.817815795430108
"1147",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.073416747110215
"1148",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0421957057096774
"1149",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0617431983833333
"1150",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.772069692150538
"1151",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.829185586182796
"1152",12,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.775458577365591
"1153",12,"WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.66459948788172
"1154",12,"WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.715896647204301
"1155",12,"WALKING_DOWNSTAIRS","tBodyGyroMeanX",-0.0575264551461828
"1156",12,"WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.0714218698580645
"1157",12,"WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.100946227484946
"1158",12,"WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.764316840252151
"1159",12,"WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.774444433548387
"1160",12,"WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.650750149365591
"1161",12,"WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.613018446822043
"1162",12,"WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.621456341182258
"1163",12,"WALKING_DOWNSTAIRS","tGravityAccMeanX",0.749117763666667
"1164",12,"WALKING_DOWNSTAIRS","tGravityAccMeanY",-0.0295853747510753
"1165",12,"WALKING_DOWNSTAIRS","tGravityAccMeanZ",0.0924517595346237
"1166",12,"WALKING_DOWNSTAIRS","tGravityAccStdX",-0.96330852155914
"1167",12,"WALKING_DOWNSTAIRS","tGravityAccStdY",-0.959772033870968
"1168",12,"WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.93954763188172
"1169",13,"SITTING","angletBodyAccJerkMean,gravityMean",0.0122226522639144
"1170",13,"SITTING","angletBodyAccMean,gravity",-0.00463757042042813
"1171",13,"SITTING","angletBodyGyroJerkMean,gravityMean",-0.0276735579397554
"1172",13,"SITTING","angletBodyGyroMean,gravityMean",0.0939527274297859
"1173",13,"SITTING","angleX,gravityMean",-0.500095473272171
"1174",13,"SITTING","angleY,gravityMean",0.0916820400948012
"1175",13,"SITTING","angleZ,gravityMean",-0.0243233821867554
"1176",13,"SITTING","fBodyAccJerkMeanX",-0.66008217407156
"1177",13,"SITTING","fBodyAccJerkMeanY",-0.603340489937615
"1178",13,"SITTING","fBodyAccJerkMeanZ",-0.710831730361468
"1179",13,"SITTING","fBodyAccJerkStdX",-0.649606227431844
"1180",13,"SITTING","fBodyAccJerkStdY",-0.562129866937645
"1181",13,"SITTING","fBodyAccJerkStdZ",-0.744823539571865
"1182",13,"SITTING","fBodyAccMagMean",-0.589928108599083
"1183",13,"SITTING","fBodyAccMagStd",-0.665344858593272
"1184",13,"SITTING","fBodyAccMeanX",-0.638817912651682
"1185",13,"SITTING","fBodyAccMeanY",-0.493467193137125
"1186",13,"SITTING","fBodyAccMeanZ",-0.629736258731804
"1187",13,"SITTING","fBodyAccStdX",-0.620602036452599
"1188",13,"SITTING","fBodyAccStdY",-0.462584458627829
"1189",13,"SITTING","fBodyAccStdZ",-0.599036895271407
"1190",13,"SITTING","fBodyBodyAccJerkMagMean",-0.607295296423853
"1191",13,"SITTING","fBodyBodyAccJerkMagStd",-0.617075473106453
"1192",13,"SITTING","fBodyBodyGyroJerkMagMean",-0.712054366504281
"1193",13,"SITTING","fBodyBodyGyroJerkMagStd",-0.733183567759939
"1194",13,"SITTING","fBodyBodyGyroMagMean",-0.652225306544343
"1195",13,"SITTING","fBodyBodyGyroMagStd",-0.691915161336391
"1196",13,"SITTING","fBodyGyroMeanX",-0.65864242140581
"1197",13,"SITTING","fBodyGyroMeanY",-0.647152817899388
"1198",13,"SITTING","fBodyGyroMeanZ",-0.620471226529052
"1199",13,"SITTING","fBodyGyroStdX",-0.734657989051988
"1200",13,"SITTING","fBodyGyroStdY",-0.650623558847401
"1201",13,"SITTING","fBodyGyroStdZ",-0.685774481529052
"1202",13,"SITTING","tBodyAccJerkMagMean",-0.625466938809174
"1203",13,"SITTING","tBodyAccJerkMagStd",-0.610248540269939
"1204",13,"SITTING","tBodyAccJerkMeanX",0.0794393034550306
"1205",13,"SITTING","tBodyAccJerkMeanY",0.00387961953328135
"1206",13,"SITTING","tBodyAccJerkMeanZ",-0.0123485923641621
"1207",13,"SITTING","tBodyAccJerkStdX",-0.638889532599083
"1208",13,"SITTING","tBodyAccJerkStdY",-0.569700547488012
"1209",13,"SITTING","tBodyAccJerkStdZ",-0.728452966311927
"1210",13,"SITTING","tBodyAccMagMean",-0.539871637249541
"1211",13,"SITTING","tBodyAccMagStd",-0.597230982062691
"1212",13,"SITTING","tBodyAccMeanX",0.275895876198777
"1213",13,"SITTING","tBodyAccMeanY",-0.0176504796070948
"1214",13,"SITTING","tBodyAccMeanZ",-0.109135285550765
"1215",13,"SITTING","tBodyAccStdX",-0.624844460199083
"1216",13,"SITTING","tBodyAccStdY",-0.448816097853364
"1217",13,"SITTING","tBodyAccStdZ",-0.587230562129052
"1218",13,"SITTING","tBodyGyroJerkMagMean",-0.712745036012232
"1219",13,"SITTING","tBodyGyroJerkMagStd",-0.712056186747706
"1220",13,"SITTING","tBodyGyroJerkMeanX",-0.0881182379434251
"1221",13,"SITTING","tBodyGyroJerkMeanY",-0.0440836605146789
"1222",13,"SITTING","tBodyGyroJerkMeanZ",-0.0582718748712538
"1223",13,"SITTING","tBodyGyroJerkStdX",-0.715772980189602
"1224",13,"SITTING","tBodyGyroJerkStdY",-0.718988591831804
"1225",13,"SITTING","tBodyGyroJerkStdZ",-0.712716428498471
"1226",13,"SITTING","tBodyGyroMagMean",-0.581215403184709
"1227",13,"SITTING","tBodyGyroMagStd",-0.636364939544342
"1228",13,"SITTING","tBodyGyroMeanX",-0.0562470618980061
"1229",13,"SITTING","tBodyGyroMeanY",-0.0616613787494801
"1230",13,"SITTING","tBodyGyroMeanZ",0.098866059686422
"1231",13,"SITTING","tBodyGyroStdX",-0.715109859672783
"1232",13,"SITTING","tBodyGyroStdY",-0.645728612088685
"1233",13,"SITTING","tBodyGyroStdZ",-0.643337285033639
"1234",13,"SITTING","tGravityAccMagMean",-0.539871637249541
"1235",13,"SITTING","tGravityAccMagStd",-0.597230982062691
"1236",13,"SITTING","tGravityAccMeanX",0.709996516908257
"1237",13,"SITTING","tGravityAccMeanY",-0.0420858101162079
"1238",13,"SITTING","tGravityAccMeanZ",0.0443010536786239
"1239",13,"SITTING","tGravityAccStdX",-0.967268063455658
"1240",13,"SITTING","tGravityAccStdY",-0.953540716850153
"1241",13,"SITTING","tGravityAccStdZ",-0.938727880275229
"1242",14,"WALKING_DOWNSTAIRS","angletBodyAccJerkMean,gravityMean",0.0224902545030328
"1243",14,"WALKING_DOWNSTAIRS","angletBodyAccMean,gravity",0.0367238218627049
"1244",14,"WALKING_DOWNSTAIRS","angletBodyGyroJerkMean,gravityMean",0.0345030826617213
"1245",14,"WALKING_DOWNSTAIRS","angletBodyGyroMean,gravityMean",-0.0662436837901639
"1246",14,"WALKING_DOWNSTAIRS","angleX,gravityMean",-0.417466336057377
"1247",14,"WALKING_DOWNSTAIRS","angleY,gravityMean",0.195943598254098
"1248",14,"WALKING_DOWNSTAIRS","angleZ,gravityMean",0.195208619438525
"1249",14,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.547228392966803
"1250",14,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.475602672016393
"1251",14,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.502642372690574
"1252",14,"WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.556172286909426
"1253",14,"WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.479636522397131
"1254",14,"WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.601003772988115
"1255",14,"WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.33954605254918
"1256",14,"WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.419458109257787
"1257",14,"WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.503578578393852
"1258",14,"WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.292774738243033
"1259",14,"WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.272591149659836
"1260",14,"WALKING_DOWNSTAIRS","fBodyAccStdX",-0.491090578268648
"1261",14,"WALKING_DOWNSTAIRS","fBodyAccStdY",-0.194161740892213
"1262",14,"WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.0598352898007787
"1263",14,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.472519023106762
"1264",14,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.501922233672951
"1265",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.632288075747377
"1266",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.689381172221311
"1267",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.408328310255328
"1268",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.377012934062787
"1269",14,"WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.6115221855
"1270",14,"WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.355248774921516
"1271",14,"WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.247597875968033
"1272",14,"WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.66393820870082
"1273",14,"WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.15091173901873
"1274",14,"WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.225729073181148
"1275",14,"WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.487984706926639
"1276",14,"WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.483221887802828
"1277",14,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0731636526834836
"1278",14,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00468680247090164
"1279",14,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.00109705214282787
"1280",14,"WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.530799952657623
"1281",14,"WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.459397679983197
"1282",14,"WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.552000017954836
"1283",14,"WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.29092762277541
"1284",14,"WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.321676687545492
"1285",14,"WALKING_DOWNSTAIRS","tBodyAccMeanX",0.268742494553279
"1286",14,"WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.0166371300659426
"1287",14,"WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.0996007059877049
"1288",14,"WALKING_DOWNSTAIRS","tBodyAccStdX",-0.493875900753279
"1289",14,"WALKING_DOWNSTAIRS","tBodyAccStdY",-0.190356784144426
"1290",14,"WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.0829789883191393
"1291",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.608256767676639
"1292",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.645034678692623
"1293",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.109826852532898
"1294",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0439177837856107
"1295",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0418610459717213
"1296",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.723150613606557
"1297",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.60583333504918
"1298",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.525451416913115
"1299",14,"WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.245124405807746
"1300",14,"WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.317377464295082
"1301",14,"WALKING_DOWNSTAIRS","tBodyGyroMeanX",0.00779788388987705
"1302",14,"WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.101356256508197
"1303",14,"WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.0483130820040984
"1304",14,"WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.649305014086066
"1305",14,"WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.216650778374795
"1306",14,"WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.16936650962377
"1307",14,"WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.29092762277541
"1308",14,"WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.321676687545492
"1309",14,"WALKING_DOWNSTAIRS","tGravityAccMeanX",0.695710723688525
"1310",14,"WALKING_DOWNSTAIRS","tGravityAccMeanY",-0.165548427598361
"1311",14,"WALKING_DOWNSTAIRS","tGravityAccMeanZ",-0.255499121995902
"1312",14,"WALKING_DOWNSTAIRS","tGravityAccStdX",-0.933986522704918
"1313",14,"WALKING_DOWNSTAIRS","tGravityAccStdY",-0.934878446827869
"1314",14,"WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.903959498688525
"1315",14,"WALKING_UPSTAIRS","angletBodyAccJerkMean,gravityMean",0.0221281053544304
"1316",14,"WALKING_UPSTAIRS","angletBodyAccMean,gravity",0.0183505176512658
"1317",14,"WALKING_UPSTAIRS","angletBodyGyroJerkMean,gravityMean",0.00724069845443038
"1318",14,"WALKING_UPSTAIRS","angletBodyGyroMean,gravityMean",-0.0103561702696203
"1319",14,"WALKING_UPSTAIRS","angleX,gravityMean",-0.423198364177215
"1320",14,"WALKING_UPSTAIRS","angleY,gravityMean",0.0371898825316456
"1321",14,"WALKING_UPSTAIRS","angleZ,gravityMean",-0.106150341810127
"1322",14,"WALKING_UPSTAIRS","fBodyAccJerkMeanX",-0.985349748734177
"1323",14,"WALKING_UPSTAIRS","fBodyAccJerkMeanY",-0.978897426202532
"1324",14,"WALKING_UPSTAIRS","fBodyAccJerkMeanZ",-0.97720619556962
"1325",14,"WALKING_UPSTAIRS","fBodyAccJerkStdX",-0.986653889746835
"1326",14,"WALKING_UPSTAIRS","fBodyAccJerkStdY",-0.980582625189873
"1327",14,"WALKING_UPSTAIRS","fBodyAccJerkStdZ",-0.982966496835443
"1328",14,"WALKING_UPSTAIRS","fBodyAccMagMean",-0.958267383037975
"1329",14,"WALKING_UPSTAIRS","fBodyAccMagStd",-0.946119101012658
"1330",14,"WALKING_UPSTAIRS","fBodyAccMeanX",-0.977590046582278
"1331",14,"WALKING_UPSTAIRS","fBodyAccMeanY",-0.957021698227848
"1332",14,"WALKING_UPSTAIRS","fBodyAccMeanZ",-0.959720590506329
"1333",14,"WALKING_UPSTAIRS","fBodyAccStdX",-0.974837439746835
"1334",14,"WALKING_UPSTAIRS","fBodyAccStdY",-0.941020529113924
"1335",14,"WALKING_UPSTAIRS","fBodyAccStdZ",-0.939615462658228
"1336",14,"WALKING_UPSTAIRS","fBodyBodyAccJerkMagMean",-0.981048938227848
"1337",14,"WALKING_UPSTAIRS","fBodyBodyAccJerkMagStd",-0.981486919873418
"1338",14,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMagMean",-0.981054587341772
"1339",14,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMagStd",-0.980403827721519
"1340",14,"WALKING_UPSTAIRS","fBodyBodyGyroMagMean",-0.959072824810127
"1341",14,"WALKING_UPSTAIRS","fBodyBodyGyroMagStd",-0.949080940126582
"1342",14,"WALKING_UPSTAIRS","fBodyGyroMeanX",-0.969864989620253
"1343",14,"WALKING_UPSTAIRS","fBodyGyroMeanY",-0.966022947974684
"1344",14,"WALKING_UPSTAIRS","fBodyGyroMeanZ",-0.968502550759494
"1345",14,"WALKING_UPSTAIRS","fBodyGyroStdX",-0.975138491898734
"1346",14,"WALKING_UPSTAIRS","fBodyGyroStdY",-0.96026162278481
"1347",14,"WALKING_UPSTAIRS","fBodyGyroStdZ",-0.969622702911392
"1348",14,"WALKING_UPSTAIRS","tBodyAccJerkMagMean",-0.982660079367089
"1349",14,"WALKING_UPSTAIRS","tBodyAccJerkMagStd",-0.981714665063291
"1350",14,"WALKING_UPSTAIRS","tBodyAccJerkMeanX",0.0773017082381013
"1351",14,"WALKING_UPSTAIRS","tBodyAccJerkMeanY",0.0036647518358481
"1352",14,"WALKING_UPSTAIRS","tBodyAccJerkMeanZ",-0.0069576409346962
"1353",14,"WALKING_UPSTAIRS","tBodyAccJerkStdX",-0.985306933037975
"1354",14,"WALKING_UPSTAIRS","tBodyAccJerkStdY",-0.978904104303797
"1355",14,"WALKING_UPSTAIRS","tBodyAccJerkStdZ",-0.980713290253165
"1356",14,"WALKING_UPSTAIRS","tBodyAccMagMean",-0.954651726708861
"1357",14,"WALKING_UPSTAIRS","tBodyAccMagStd",-0.944706586962025
"1358",14,"WALKING_UPSTAIRS","tBodyAccMeanX",0.274638681518987
"1359",14,"WALKING_UPSTAIRS","tBodyAccMeanY",-0.0150740054405063
"1360",14,"WALKING_UPSTAIRS","tBodyAccMeanZ",-0.105264366677722
"1361",14,"WALKING_UPSTAIRS","tBodyAccStdX",-0.975494321518987
"1362",14,"WALKING_UPSTAIRS","tBodyAccStdY",-0.944189643417721
"1363",14,"WALKING_UPSTAIRS","tBodyAccStdZ",-0.943891439113924
"1364",14,"WALKING_UPSTAIRS","tBodyGyroJerkMagMean",-0.98548876278481
"1365",14,"WALKING_UPSTAIRS","tBodyGyroJerkMagStd",-0.980252790253165
"1366",14,"WALKING_UPSTAIRS","tBodyGyroJerkMeanX",-0.100542747126582
"1367",14,"WALKING_UPSTAIRS","tBodyGyroJerkMeanY",-0.0414738805316456
"1368",14,"WALKING_UPSTAIRS","tBodyGyroJerkMeanZ",-0.054978679931519
"1369",14,"WALKING_UPSTAIRS","tBodyGyroJerkStdX",-0.981309872025316
"1370",14,"WALKING_UPSTAIRS","tBodyGyroJerkStdY",-0.982321302658228
"1371",14,"WALKING_UPSTAIRS","tBodyGyroJerkStdZ",-0.986841167088608
"1372",14,"WALKING_UPSTAIRS","tBodyGyroMagMean",-0.945647504556962
"1373",14,"WALKING_UPSTAIRS","tBodyGyroMagStd",-0.94746971556962
"1374",14,"WALKING_UPSTAIRS","tBodyGyroMeanX",-0.023047440764557
"1375",14,"WALKING_UPSTAIRS","tBodyGyroMeanY",-0.0773800849721519
"1376",14,"WALKING_UPSTAIRS","tBodyGyroMeanZ",0.0988407598607595
"1377",14,"WALKING_UPSTAIRS","tBodyGyroStdX",-0.973762051772152
"1378",14,"WALKING_UPSTAIRS","tBodyGyroStdY",-0.962039041139241
"1379",14,"WALKING_UPSTAIRS","tBodyGyroStdZ",-0.967101618101266
"1380",14,"WALKING_UPSTAIRS","tGravityAccMagMean",-0.954651726708861
"1381",14,"WALKING_UPSTAIRS","tGravityAccMagStd",-0.944706586962025
"1382",14,"WALKING_UPSTAIRS","tGravityAccMeanX",0.599098975405063
"1383",14,"WALKING_UPSTAIRS","tGravityAccMeanY",0.0546109842746835
"1384",14,"WALKING_UPSTAIRS","tGravityAccMeanZ",0.130135867455696
"1385",14,"WALKING_UPSTAIRS","tGravityAccStdX",-0.963666510379747
"1386",14,"WALKING_UPSTAIRS","tGravityAccStdY",-0.965538336582279
"1387",14,"WALKING_UPSTAIRS","tGravityAccStdZ",-0.952893375063291
"1388",15,"WALKING_DOWNSTAIRS","angletBodyAccJerkMean,gravityMean",-0.0123872455271341
"1389",15,"WALKING_DOWNSTAIRS","angletBodyAccMean,gravity",0.0134188448537683
"1390",15,"WALKING_DOWNSTAIRS","angletBodyGyroJerkMean,gravityMean",0.00667519244222561
"1391",15,"WALKING_DOWNSTAIRS","angletBodyGyroMean,gravityMean",0.000727811597256099
"1392",15,"WALKING_DOWNSTAIRS","angleX,gravityMean",-0.522572017743902
"1393",15,"WALKING_DOWNSTAIRS","angleY,gravityMean",-0.0283465809658537
"1394",15,"WALKING_DOWNSTAIRS","angleZ,gravityMean",-0.00396904339878049
"1395",15,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.643469519361585
"1396",15,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.609408057377744
"1397",15,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.805543465588415
"1398",15,"WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.637655155092835
"1399",15,"WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.605854882622652
"1400",15,"WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.845111060762195
"1401",15,"WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.562948391223628
"1402",15,"WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.623655618198171
"1403",15,"WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.583772317445122
"1404",15,"WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.507735205778384
"1405",15,"WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.741745724698171
"1406",15,"WALKING_DOWNSTAIRS","fBodyAccStdX",-0.547150855443902
"1407",15,"WALKING_DOWNSTAIRS","fBodyAccStdY",-0.501568435233384
"1408",15,"WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.711431340356707
"1409",15,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.614817605125915
"1410",15,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.643101167069512
"1411",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.83680189402439
"1412",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.849634463841463
"1413",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.732394493841463
"1414",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.695346839682927
"1415",15,"WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.664354428856402
"1416",15,"WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.760711411006098
"1417",15,"WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.711194539920732
"1418",15,"WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.709336168176829
"1419",15,"WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.684504735744512
"1420",15,"WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.751696527195122
"1421",15,"WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.654799694757531
"1422",15,"WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.625660376546646
"1423",15,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0776897411304878
"1424",15,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00489392052706402
"1425",15,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.00440993190077744
"1426",15,"WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.624055782158537
"1427",15,"WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.594312678045091
"1428",15,"WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.825820881576219
"1429",15,"WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.527285352000488
"1430",15,"WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.557147874176037
"1431",15,"WALKING_DOWNSTAIRS","tBodyAccMeanX",0.27821340725
"1432",15,"WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.016464484771311
